path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\20260604004018_100042.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260531033201_100195.png,Revisión circuito,"Innagin

Hola Jorge

Último acceso: hoy a las 03.16h

Contraseña                                         ©x
!             Entrar

¿No puedes entrar?

lí6pjñ“ Accede con tu huella",hola jorge último acceso hoy las contraseña entrar no puedes entrar accede con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260523120408_100184.png,Error aplicativo,"El módulo de Mis Cuentas no se ha cargado.
Accede directamente.

Ir a Mis Cuentas >

Mis Tarjetas

   Ver todas Mis tarjetas             »

Empresas

 O a ó

Inicio         Operar       Mensajes        Perfil",el módulo de mis cuentas no cargado accede directamente mis cuentas mis tarjetas ver todas mis tarjetas empresas inicio operar mensajes perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Sin transacciones\20260613204934_100098.png,Error funcional,"B<=>

Bizum          Transferencia         Recibos            Contactar

Cuentas                             Ver todas

v

Todavía no tienes ninguna cuenta

Descubre las cuentas CaixaBank y escoge
la que mejor se ajuste a ti

Tarjetas                              Ver todas

""7(      Visa Debit

Y   n   1

— A A IIL A TA E
Te A EA

a         De 1
1""                                                                                                                          TA E                                   T
Placroro    '                                           -
u    U ""o   ""e   '   ,    .           .
'       WH Ne         Cs
-   ""   r  f        .      .*
Y    f        ,
ael m        ,     ,      ,
* (-'.r   PE
U       [     ,       E    -        ,
a    Cn      1d
'       e     .         =     ER                                                  A
T

NAA ArAMCiiataa          OAAatratar                 Arnmirda",transferencia recibos contactar cuentas ver todas todavía no tienes ninguna cuenta descubre las cuentas caixabank escoge la que mejor ajuste tarjetas ver todas visa debit de
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260611204503_100045.png,Error terminal,"MCA Entornos            Config.
INT
PRE
PRO
PRO_51_CLR
INT_NODE 1
INT_NODE_2

PRE|
Actualización de software
PRE |         Ya se puede instalar ¡OS 26.5.

PRO_' Instalar ahora         Más tarde

PRO_NODE_2
PRO_NODE_3
PRO_NODE_4
PRO_NODE_5
PRO_NODE_6
PRO_NODE_7

PRO_NODE_8",mca entornos int pre pro pre actualización de software pre puede instalar pro instalar ahora más tarde
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529061604_100036.png,Revisión circuito,"CaixaBank                         =

Buenos días

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

W                           Hacerme cliente                           X",caixabank buenos días identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Pantalla de bloqueo\20260510191749_999996.png,Error terminal,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260530043714_100109.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512113806_100144.png,Error funcional,"Expediente
01.3333297-69

>,24€

Valoración

Plusvalía          Rentabilidad
-0,17€                  -2,28%

Ver detalles

05

Posiciones                  Órdenes

No has realizado ninguna operación en los últimos
tres meses.

Ir a Mercados

BÑ VA O () Q",expediente valoración plusvalía rentabilidad ver detalles posiciones órdenes no has realizado ninguna operación en los últimos tres meses mercados
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531193304_100169.png,Error terminal,".  *º,¿
'v Ó 3

.m vm,_

¿- 'º de  .4%e¡ 'X

A'9t—'",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260511072332_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenos dias

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank dias identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520211716_100119.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260505093307_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260520193351_100168.png,Revisión circuito,"<                           Cuentas

Todo       Gastos      Ingresos
'9) Traspaso propio         +0,01€
— 23/01/2025           0,01
 Traspaso              -0,01€

. 27/11/2024                0,00
t9)¿ Traspaso propio         +0,01€

27/11/2024                                                          0,07
Traspaso              -0,01€
13/05/2024                0,00
S) Traspaso propio         +0,01€
7 18/05/2024            0,01
 Traspaso              -0,01€

"" 06/03/2024                0,00
93 Traspaso propio         +0,01€
— 06/03/2024           0,01

Traspaso              -0,01€
04/01/2024                0,00
“9) Traspaso proplo         +0,01€

04/01/2024                                              0,01",cuentas todo gastos ingresos traspaso propio traspaso traspaso propio traspaso traspaso propio traspaso traspaso propio traspaso traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607151348_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260519213810_100125.png,Revisión circuito,"<
imagin *0615

Saldo total

0,00€

Datos de       Recibos         Enviar         Mostrar

cuenta                  dinero        más
Movimientos                         Próximos

Q Buscar movimientos

Febrero

Martes 10

€  Traspaso           —0,01€

?                   0,00€  >
<  Traspaso Propio              +0,01€

?                   0,01€  >

Diciembre 2025

RAZZ _I A7",saldo total datos de recibos enviar mostrar cuenta dinero más movimientos próximos buscar movimientos febrero martes traspaso traspaso propio diciembre
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529050934_100036.png,Revisión circuito,"CaixaBank                         =

Buenos días

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

W                           Hacerme cliente                           X",caixabank buenos días identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Banner inferior\20260509202642_100187.png,Revisión circuito,"Identificador:

52174526

':Contraseñai

.0:0:0,0,0:0""

Aviso

¿Deseas que a partir de ahora este sea tu
usuario principal? Se eliminarán los datos de
acceso del usuario Jorge y se guardarán los

nuevos.

No                             SÍ",identificador aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607232916_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas noches

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank noches identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Banner inferior\20260503060604_100149.png,Revisión circuito,"Aviso

¿Deseas que a partir de ahora este sea
tu usuario principal? Se eliminarán los
datos de acceso del usuario JORGE y se
guardarán los nuevos.

No             Si",aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no si
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Transacciones\20260504182222_100165.png,Revisión circuito,"<
Cuenta *0047

Viernes 19
€< Quota T. Visa E-          —0,24€
$
p
0,00€
Miércoles 17
S    Ven.ac.                    +0,23€
Caixabank
0,24€
€  Traspaso Propio          +0,01€
7                                   0,01€
€ ' Traspaso                  —-0,01€
?                                   0,00€
€  Traspaso                  +0,01€
?                                   0,01€
Noviembre 2025
Miércoles 26
$    Cuota Dia A Dia            —-0,9710€

0,00€",cuenta viernes quota visa miércoles caixabank traspaso propio traspaso traspaso noviembre miércoles cuota dia dia
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260511071029_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260613015710_100098.png,Cierre aplicación,"EN ?$""""(9""j/ AAO
EP
+
É
3 Í¿x Y

ñ %º—t     6
.

o 7
NREN
NNE
E

s
y    »
e
-
.

O
CEO   D,
e

d
eS
de

Á$ N  *                                                  ZE ""ng5q”w  Ea
TNO IN ERE GE NA    ONO NO N N    a
2$£<%£%%%%&  a                                      Z

DS
O

Gma  a  º:?)¿   AR   "" e %  TCA NN %£ Ed
'    f:w'&$5 EN Ó  <3%""' EA   S:  AO 0 ENO     Qfí3$

S    =u
eS    _,(>R'—'w>       X
A   ¿u€€:¿,& S    E
GEO A  A
C C

<
S

SN
x$  a  -   T .-.—,_.,,./3_)¡5
7í A  &%£%%

ENEN A
2   :83:.-*¿v

OORE
ER
F                .

EA

N
NE a

EEO EO TE ECA AN NA v Ze
.   S   ANR ACO A ENLN TA ZA
a

N

ZEA

AN

N. z           y
— : e   ' -           Áy é

¿:.""—'!.&   $      o
f&z A2%º'""—£?3  CZO a;—g;£g; - ¿

N
=       T
.

U
(O

.             EA             E
TA   r             e   A                 _    -  E                  é
CENEN    NAA          e        ENE    0   AN            —    z
N ZEA       %g¡ww¿,g  E       T   <¿$
A    I       %   N    e Y7O      »      Q    e    AREN   A  u:'._.__, í  N          ENO   :','_-'
TAO   S  N    %      7   ,           AR o A     EO   .                   y   .

.

»     EAO ¿M..>_—.3¡. ,S&$.>&___  A o Z
fá NEZ 9?º&g?w&%?&%» NEE O",en ceo es de ere ono no gma en es geo ene tao nee
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\20260614093829_100188.png,Banner aplicación,"C otras cosas:
= Mejoras deJlafestabilidad del (dispositivo y,
correcc¡ones de errores!",otras cosas mejoras del dispositivo de errores
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525203512_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521131507_100122.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiara en la
base de datos de CaixaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.",importante modificar el email también cambiara en la base de datos de caixabank este cambio puede afectar otros servicios que tengas contratados con la entidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260508101136_100111.png,Cierre aplicación,"e

=== - AN

A a
—    ;;Ííf',t,
— —7

-     n         o    — aa  _   AN   r     N  A
o  P,n5—                  50    E'1_[Fn_n_n—1:; 1:jíííj¡f:—ij:&?**  »         IL    u       23 Ú.'1'.L: -
(r7r               M     i '15 —     11_r-11 :Q-L':—  :“4—¿_ u   J'¡Qf;_—;_r-r[r's l  hl_£'í"" u  !F_x-¡:…LE
c            r_n&'""'_1     sal      ,      Ia a *—'3”$lf:;fl':.í '¡'3»—'“¿ -:-Í',. f? e
É    1         -7                N
EB 5,1_,  — r-b-          ¡ E   '¿__-__u  u-:
_£$';_¿º 2 .._][ x¿.p[  L-a   y  h¿
.“¿,“;th€=q""  ¿| … “tL         gf¡;¡ 0
EZE    .r->- º' ú|
— —º—g'(º“

v¡_…¡f             ?    A

||3|     N

—
= r==';—:=º**—
ae
L ?p-fg—1 .x
-
_>EZ'=:L   -
[ p m",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260522092448_100200.png,Error aplicativo,"3 CaixaBank                        =

P.I-I-A-B-Q-B-B-A.A-L-A-B
L

—     1
'                            x                            —

H

C
[|    Parece que no estás conectado a Internet.

Sin conexión

Revisa la configuración de red o conéctate
para poder acceder a la app.

]

¿l
Aceptar

Hacerme cliente",caixabank parece que no estás conectado internet sin conexión revisa la configuración de red para poder acceder la app aceptar hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260530082228_100107.png,Cierre aplicación,"e

=== - AN

A a
—    ;;Ííf',t,
— —7

—    —

— a      — — —
_""¡'F-= — =__=¡r_ =—— — —
—n'-->—_-——-—l-    ._...¡____-—¡—_ — E 31Í——-
F   -

.                                                                               í*__          =  r    d                                                         ]|
-                m                               M T aa =*:411'L a-          r ILÚh J*f';d'1   p '*í ;
-                                                                   X                              -

—                         a q         [_]      — 2 EE
Le]    Me                                       _   __    __ -   -    !                                 h

P                  aga     P  '_|_r      11_r—111:""1 -'“3:.__j“ J—=H 1€'**Qf;_—;_r-r[ll  l  h'$  '- !  u
E…H  r                 H:L Ln e              a           O AIIL .. u     dg   aaa '..'Í_l L'k,,_ .PAA.J'_¿  __III47:f1  1  [¿|
—                 —                                                                             -
r                                              Ae 33._,   a         :    ¡¡ ¿…¿_  L[_       —A Es
1.""'“=-.;… ""¿E.1¿.¡'  “.r—b--.)    £L¡ LL '¿__-__u

**$$…=;— A *:-¿L      E*'*
C¿,.:'=1r'€¿| '“tL        a E

1ñ*- ÍJ N I     I-*'u_¿“í_f¡_.(1'[""
— —  a  'WW£¿_::_,3  ñ a u  .-L'_¡.L  '*'.'.—L:'5:V'

||3|        ji     u 1e 1 e C:.*::¿__',_.

¡J e  ;¡   —a 1  - ¿ =_    J1F£:F—;¡'

—  -u-“'º        ; J    ¡         EN
e                   TNE

;r

-     —   E    —
—  e-fé—'—=5*-&' “Í* ea TE",aga es en
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260507062240_100128.png,Error aplicativo,"Cambiar usuario                            x

Introduce los datos del nuevo usuario
Apárecerá de forma predeterminada en la app y el usuario
*26 :quedará desvinculado.

Usuario.

52252174526

568699

Aviso

Algo no está funcionando bien, estamos trabajando para
solucionarlo.

Aceptar",cambiar usuario introduce los datos del nuevo usuario de forma en la app el usuario quedará usuario aviso algo no está funcionando bien estamos trabajando para solucionarlo aceptar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520070011_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260614074308_100182.png,Revisión circuito,"CaixaBank                         =

Buenos dias,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

__

Acceder con Huella",caixabank buenos dias jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Sin transacciones\20260613212754_99813.png,Error funcional,"E     2 5

Bizum      Transferencia Recibos       Contactar

Cuentas                          Ver todas

v

Todavía no tienes ninguna
cuenta

Descubre las cuentas CaixaBank y
escoge la que mejor se ajuste a ti

Tarjetas                                 …/ -

AE OO

Inicio        Mis productos      Contratar           Ayuda",transferencia recibos contactar cuentas ver todas todavía no tienes ninguna cuenta descubre las cuentas caixabank escoge la que mejor ajuste tarjetas inicio mis productos contratar ayuda
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\Actualizar app\20260506082330_100172.png,Banner aplicación,"Actualiza la app

Esta versión de la app dejará de estar
disponible.

Por favor, actualiza la app para seguir
disfrutando de CaixaBankNow y todas las
nuevas funcionalidades y mejoras de
seguridad y normativas.

Gracias y disculpa las molestias.

Actualizar más tarde",actualiza la app esta versión de la app dejará de estar disponible por favor actualiza la app para seguir disfrutando de todas las nuevas funcionalidades mejoras de seguridad normativas gracias disculpa las molestias actualizar más tarde
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521150421_100109.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\Rueda\20260506060512_100124.png,Timeout,"4

EXxpediente
01.3333297-69

>,02€

Valoración

Plusvalía          Rentabilidad
-0,09€               -1,58%

Ver detalles

Posiciones                Ordenes

Á Z A M $

Mi rartora          hKAsroarinc             Eay             [O E a              Dart|",valoración plusvalía rentabilidad ver detalles posiciones ordenes dart
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\20260523203756_100186.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531213406_100171.png,Error terminal,"DPO     A
EN .%u      '“""=)...
AEA        Ta

€?'!:Á7,— D '_.' ¿A:

5      D     ENO
AE
MN aT

=

=a

.
._3*é:w%,_%%3. >  i3%—í$ -
Y

RCO o

N   %'._ AE     .   AR    Y     _     *   o : -  ó  .  ._

y
EE

Es

-          Y        -   £.
s    FNO RNE       v
-              V NAA      CA     INE
E INE TNAN    A
N          “ * º:',70*.?¡':?¡$£¡¿—_ ó    -
7,               RNE I     =  —    1¿º.. AA
          CR AN EA
M              .. $-Q,__._<.;.$R._N_'”l¡:r—g_  _  z
PO  .._

Desliza para abrir",en es ine ine desliza para abrir
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Transacciones\20260513073615_100195.png,Revisión circuito,"<        IMmagindank

Cuentas

imagin

0,00€

IBAN: ES6OS 2100 2904 0402 0118 0615

Q        n

Certificado          Solicitar             Buscar                Más

titularidad         devolución       movimientos        opciones

Todo                         Gastos                      Ingresos
   Traspaso                                                 -0,01€
|       10/02/2026                                          0,00€
9X Traspaso propio                +0,01€
Traspaso                                                 -0,01€
17/12/2025                                                        0,00€
9 Traspaso propio                +0,01€
"" 17/12/2025                                                     001€

  Traspaso                                       -0,01€

17/10/2025                                   0,00€",cuentas iban esos certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260511061816_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas noches

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank noches identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260506122353_100075.png,Error aplicativo,"Sin conexión

Parece que no estás conectado
a Internet.
Revisa la configuración de redo
conéctate para poder acceder a la app.",sin conexión parece que no estás conectado internet revisa la configuración de redo para poder acceder la app
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521074849_100182.png,Revisión circuito,"CaixaBank                         =

Buenos dias,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenos dias jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260511014724_100092.png,Revisión circuito,"K CaixaBank                           =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

(N Indica tu contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña indica contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260528070757_100186.png,Cierre aplicación,"p
AA         ,

'_f$ Oe

—    -
<L    A  — %
- :*Lu>'f,-.p.?¡-—-_'f    ;
2 NA
"".",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260606182145_100037.png,Error aplicativo,"Sin conexión

Parece que no estás conectado
a Internet.
Revisa la configuración de redo
conéctate para poder acceder a la app.

Aceptar                       )",sin conexión parece que no estás conectado internet revisa la configuración de redo para poder acceder la app aceptar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260614002207_100034.png,Revisión circuito,"%  CM                                  —

-Buenas noches

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

—

Aviso
¿Deseas que a partir de ahora este sea tu usuario

principal? Se eliminarán los datos de acceso del
usuario Jorge y se guardarán los nuevos.

No                 Si",buenas noches identificador contraseña has olvidado tus claves de acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no si
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521072635_100182.png,Revisión circuito,"CaixaBank                         =

Buenos dias,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenos dias jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Banner inferior\20260510165044_100126.png,Revisión circuito,"3 CaixaBank                      =

Buenas tardes

—

Identificador

52174526

Contraseña

¿Has olvidado tus claves-de acceso?

Aviso
¿Deseas que a partir de ahora este sea tu usuario

principal? Se eliminarán los datos de acceso del usuario
Jorge y se guardarán los nuevos.

No                  SíÍ",caixabank buenas tardes identificador contraseña has olvidado tus acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531221906_100177.png,Error terminal,"Hola Jorge

Mtima anraen: JDA/NE/2NIA a lae 11:5Nh

Tu ID de Apple y tu número de
teléfono se están utilizando
para ¡Message y FaceTime en *

un iPhone nuevo.

Si hace poco que has iniciado sesión
en ""iPhone15”, puedes ignorar esta
notificación.

OK",hola jorge de apple número de teléfono están utilizando para message en un iphone nuevo si hace poco que has iniciado sesión en iphone puedes ignorar esta notificación ok
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260612221613_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529221644_100141.png,Revisión circuito,"Buenas noches

Identificador

IIIIIIIII
IIIIIIIIII
III",buenas noches identificador
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525185953_100109.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260605111627_100105.png,Cierre aplicación,"e

=== - AN

A a
—    ;;Ííf',t,
— —7

-     n         o    — aa  _   AN   r     N  A
a N                  0AA A º_::í;?:j¡¡;a¿;3w—  ».         HE       27 S

(r7r               0a     E     11_r-11 :Q-L':—  :“4—¿_ u   J'¡Qf;_—;_r-r[r's l  hl_£'í"" u  !F_1-f:=LE
OORE …?[-1 N

de ""41 -_ V'Ó-          L_f .        '.'E

'*?$t.¿º?' Z!1  ”J[ l:'  L       E_ ¡
_JC_¿€P¡""  ¿| '“tL      - _=¡;¡_:_'n*i
—  f*¿-º»¿¿—¿:tq—

.'*W ;,¿_::.;:                 Fa   *?'L    A

||3|        ji     u |_._.    Ne

—=—A.J ví;1   X 1  u —    ¿:_E'£,FJR

a                             ec

=   sa F J r.— £-.j""   —

— NA 5""""&j¡l 4   : 'J¡:.'AL—:FE —
— E   = _¡P'4__ +  J'  “  ¿—¿=r—'_ Fg-_.-.
=T a    ad j    —_—_———",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512114415_100188.png,Error funcional,"(1

Expediente
01.3333297-69

2,24€

Valoración

Plusvalía        Rentabilidad
-0,17€                -2,98%

Ver detalles

0%

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

á Z a ""M XA

Mi cartera        Mercados          Buscar           Favoritos            Perfil",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados cartera mercados buscar favoritos perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260519101311_100126.png,Revisión circuito,"CaixaBank                     =

Buenos dias

Identificador

(N Indica tu identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank buenos dias identificador indica identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Transacciones\20260513140712_100133.png,Revisión circuito,"O          Innaginbank     E (*

Nuevo método de autorización                X
disponible. Activa ya tu firma.

Enviar Bizum            Mi resumen mensual             Mis recibos

Mis tarjetas                                                Mostrar todo

imagin débito
Cuenta acabada en *0615

0,00€

Compras en mayo

Mis huchas

P Empieza a ahorrar

y       Abre una hucha y haz crecer tus ahorros
-- .. fácilmente.

               Consúultar todos mis productos

—     —      —     _       —    —     —      —      —

— —   ===   —   == —   —      — —      —— -    —    —— —

  -  O

Inicio                Disfruta               Operar              Contratar",nuevo método de autorización disponible activa firma enviar resumen mensual mis recibos mis tarjetas mostrar todo débito cuenta acabada en compras en mayo mis empieza ahorrar abre una haz crecer tus ahorros fácilmente todos mis productos inicio disfruta operar contratar
